city_code_LAMAS,address,building_number,lat,lng,flr_area
1200,מגדל הלבנון 30,702560188,31.8948924,35.0092794,1188.5
1200,שמעון 76,702560196,31.88856,35.0062012,794.5
1200,מגדל הלבנון 32,702560197,31.89389619999999,35.0078898,1281.5
1200,ישעיהו הנביא 4,702560204,31.9127784,35.0026215,724.75
1200,שמעון 78,702560208,31.8889945,35.0050872,1035.75
1200,נופך 45,702560513,31.9060065,34.9952104,660.75
1200,שמעון 80,702560516,31.8867123,35.0093366,946.25
1200,נופך 36,702560520,31.9060153,34.9951454,1029.25
1200,מגדל הלבנון 3,702560522,31.8948924,35.0092794,3591
1200,ישעיהו הנביא 34,702560525,31.9150796,35.0035192,775.75
1200,מגדל ים 1,702560529,31.9053753,34.9948028,1772.5
1200,מגדל הלבנון 7,702560530,31.8954347,35.0085336,3769
1200,שמעון 82,702560533,31.88733599999999,35.009363,996.25
1200,מגדל ים 9,702560535,31.9055825,34.9939618,1557.5
1200,מגדל הלבנון 9,702560537,31.8954903,35.0079158,3820.5
1200,מגדל ים 7,702560544,31.9055568,34.9940359,1556.25
1200,ישעיהו הנביא 32,702560545,31.914649,35.0010549,1103
1200,מגדל הלבנון 11,702560552,31.8954814,35.0077348,3906.25
1200,מגדל הלבנון 13,702560557,31.8937886,35.0078532,3861
1200,ישעיהו הנביא 43,702560559,31.9138044,35.0038643,1409.25
1200,מגדל ים 5,702560561,31.9055469,34.9941092,1589.75
1200,מגדל הלבנון 15,702560562,31.89378839999999,35.008143,3796.75
1200,מגדל ים 3,702560565,31.90546759999999,34.9944925,1570.75
1200,ישעיהו הנביא 53,702560568,31.9161133,35.0027262,775.75
1200,מגדל הלבנון 17,702560569,31.89378839999999,35.008143,3791
1200,ישעיהו הנביא 51,702560578,31.9137056,35.0018713,1415
1200,ישעיהו הנביא 49,702560587,31.91367229999999,35.0042249,1243.25
1200,מגדל ים 17,702560590,31.9065858,34.9951622,1954.25
1200,מגדל הלבנון 19,702560591,31.89378839999999,35.008143,3823
1200,ישעיהו הנביא 47,702560598,31.91367229999999,35.0042249,1253.25
1200,מגדל הלבנון 23,702560601,31.8948416,35.0068101,3868.5
1200,נחל זוהר 37,702560642,31.8949215,35.003429,1088.5
1200,נחל זוהר 39,702560647,31.8949215,35.003429,1065
1200,נחל זוהר 41,702560658,31.8926649,35.0093476,1114
1200,נחל זוהר 43,702560667,31.8929906,35.0064974,1032.75
1200,נחל זוהר 45,702560674,31.8936489,35.0054264,887.25
1200,נחל זוהר 47,702560685,31.8949215,35.003429,1017
1200,נחל זוהר 17,702560693,31.8949215,35.003429,709.75
1200,ישעיהו הנביא 45,702560809,31.91367229999999,35.0042249,1481.25
1200,ישעיהו הנביא 41,702560813,31.9146495,35.0019175,1694.25
1200,ישעיהו הנביא 39,702560826,31.91367229999999,35.0042249,1665.25
1200,מגדל ים 19,702560831,31.9065858,34.9951622,983.75
1200,ישעיהו הנביא 37,702560836,31.91367229999999,35.0042249,1597.75
1200,ישעיהו הנביא 35,702560842,31.9139978,35.0041468,1422
1200,מגדל ים 23,702560856,31.9067318,34.9939495,987.75
1200,מגדל ים 21,702560864,31.9067318,34.9939495,975.5
1200,ישעיהו הנביא 31,702560870,31.9135474,35.0019266,2250.75
1200,מגדל ים 35,702560872,31.9065858,34.9951622,1005.75
1200,ישעיהו הנביא 29,702560888,31.91367229999999,35.0042249,2403
1200,מגדל ים 37,702560892,31.9065858,34.9951622,920.25
1200,מגדל ים 39,702560897,31.9065858,34.9951622,982
1200,מגדל ים 45,702560906,31.9067318,34.9939495,1045.5
1200,נחל זוהר 19,702561011,31.8949215,35.003429,825
1200,נחל זוהר 21,702561020,31.8926868,35.0093429,715
1200,נחל זוהר 23,702561029,31.8928649,35.0067388,655
1200,נחל זוהר 25,702561039,31.8934262,35.0055975,645.25
1200,נחל זוהר 27,702561049,31.8949215,35.003429,669
1200,נחל זוהר 29,702561054,31.8949215,35.003429,665
1200,נחל זוהר 31,702561065,31.891793,35.0084775,530.5
1200,נחל זוהר 33,702561077,31.8929963,35.0060781,454.25
1200,נחל זוהר 35,702561083,31.8951804,35.0032373,506.25
1200,נחל זוהר 1,702561094,31.89252,35.0100325,1135.75
1200,נחל זוהר 3,702561103,31.892505,35.0097881,1135.75
1200,מגדל ים 6,702561115,31.9064781,34.9941193,10649.75
1200,מגדל ים 4,702561124,31.9063179,34.9941165,10661.75
1200,עמק זבולון 21,702561135,31.9057351,34.9994622,1101.75
1200,עמק זבולון 19,702561143,31.9087899,34.992635,1147
1200,עמק זבולון 17,702561150,31.9087664,34.9927812,997
1200,לבונה 25,702561153,31.9017765,35.0102217,2016.5
1200,לבונה 23,702561162,31.9007736,35.0096409,2102.75
1200,עמק זבולון 12,702561163,31.90383989999999,34.9996059,1057.75
1200,ישעיהו הנביא 18,702561170,31.91367229999999,35.0042249,15293.75
1200,עמק זבולון 10,702561173,31.9009365,35.0026861,1106.5
1200,עמק זבולון 39,702561179,31.9087899,34.992635,1136.5
1200,ישעיהו הנביא 22,702561186,31.9148881,35.0019992,15339.25
1200,עמק זבולון 37,702561190,31.9087899,34.992635,1321
1200,עמק זבולון 35,702561192,31.9081141,34.9959443,1250.25
1200,עמק זבולון 33,702561197,31.9056784,34.9985709,1157.5
1200,עמק זבולון 24,702561208,31.9068797,34.9978221,2782.75
1200,נחל זוהר 9,702561310,31.8921697,35.0091553,1158.25
1200,נחל זוהר 7,702561319,31.8923234,35.0093646,1158.25
1200,נחל זוהר 5,702561325,31.8924367,35.0095615,1214.75
1200,נחל זוהר 15,702561333,31.8942683,35.003905,1178.5
1200,נחל זוהר 13,702561340,31.8929321,35.006269,1348.25
1200,נחל זוהר 11,702561349,31.8920912,35.0088855,1298.75
1200,נפתלי 1,702561360,31.8864329,35.0087356,979.75
1200,נפתלי 3,702561366,31.886434,35.0093572,960.75
1200,נפתלי 7,702561376,31.8864117,35.0084461,893.75
1200,נפתלי 5,702561385,31.88642,35.0089015,991.5
1200,נפתלי 23,702561403,31.8864329,35.0087356,1179.5
1200,עמק זבולון 26,702561520,31.9087647,34.9936713,1561.5
1200,עמק זבולון 28,702561531,31.9087647,34.9936713,1594.75
1200,לבונה 17,702561532,31.9020285,35.0101604,1998.5
1200,עמק זבולון 30,702561537,31.901223,35.0018894,1568.5
1200,לבונה 15,702561540,31.9020285,35.0101604,2029
1200,עמק זבולון 32,702561544,31.9040594,34.9994863,1571.25
1200,לבונה 13,702561545,31.9008644,35.0093676,1825.25
1200,עמק זבולון 34,702561551,31.9073135,34.99723669999999,1672.25
1200,לבונה 11,702561553,31.9001639,35.011561,1674.25
1200,עמק זבולון 36,702561558,31.9085315,34.9939331,1602
1200,לבונה 9,702561559,31.9001902,35.0119605,1834.25
1200,עמק זבולון 8,702561567,31.9051077,34.999873,1137
1200,לבונה 7,702561568,31.9002886,35.0123257,1942.75
1200,עמק זבולון 45,702561573,31.9087647,34.9936713,1314.25
1200,לבונה 5,702561574,31.9003996,35.0125785,1887.5
1200,עמק זבולון 43,702561584,31.9087886,34.9967987,1237.5
1200,לבונה 3,702561585,31.9006174,35.0133318,1758.75
1200,לבונה 38,702561594,31.9020285,35.0101604,1079.25
1200,עמק זבולון 41,702561596,31.9060325,34.9992715,1363.5
1200,לבונה 36,702561602,31.9020285,35.0101604,1123
1200,נפתלי 21,702561711,31.8864329,35.0087356,1179.5
1200,נפתלי 19,702561719,31.88643,35.00699609999999,1261.25
1200,נפתלי 17,702561726,31.88643,35.00699609999999,1261.25
1200,נפתלי 15,702561736,31.88643,35.00699609999999,1277
1200,נפתלי 13,702561743,31.88643,35.00699609999999,1397
1200,נחל זוהר 55,702561746,31.8950625,35.0033286,776.75
1200,נפתלי 11,702561749,31.8861417,35.0079023,1397
1200,נפתלי 9,702561761,31.8861402,35.0081055,1013
1200,נחל זוהר 66,702561762,31.89432919999999,35.0041487,1138.75
1200,נחל זוהר 34,702561769,31.8936886,35.0047096,1092.25
1200,נחל זוהר 40,702561774,31.8927947,35.0097745,1073.5
1200,נחל זוהר 46,702561783,31.8940956,35.00441989999999,1026.75
1200,נחל זוהר 52,702561793,31.8924787,35.007104,1078.75
1200,נחל זוהר 58,702561801,31.8949215,35.003429,1046.75
1200,לבונה 34,702561913,31.9014746,35.0096986,1094.5
1200,לבונה 32,702561923,31.9000765,35.0097718,1074.25
1200,עמק זבולון 38,702561948,31.9087899,34.992635,2714.5
1200,עמק זבולון 67,702561954,31.9087647,34.9936713,1578
1200,עמק זבולון 69,702561965,31.9087647,34.9936713,1202.75
1200,עמק זבולון 65,702561972,31.9087647,34.9936713,956
1200,לבונה 2,702561973,31.9005425,35.01402,1940
1200,עמק זבולון 49,702561998,31.9087647,34.9936713,1276.75
1200,לבונה 26,702562003,31.9017765,35.0102217,645.25
1200,עמק זבולון 63,702562005,31.9089289,34.9963866,1198.75
1200,לבונה 24,702562007,31.9017765,35.0102217,632
1200,נחל זוהר 60,702562016,31.8927695,35.0096276,1039
1200,נחל זוהר 62,702562029,31.8924543,35.0075611,1051.25
1200,נחל זוהר 64,702562039,31.8932877,35.0058863,1047.75
1200,עמק זבולון 47,702562317,31.9087647,34.9936713,1052
1200,עמק זבולון 51,702562324,31.9026955,35.0002712,1328.25
1200,עמק זבולון 53,702562333,31.9059228,34.9982813,1226.75
1200,עמק זבולון 55,702562341,31.908208,34.995591,1321.25
1200,אלמוגן 1,702562352,31.9019932,35.0126479,1719.75
1200,עמק זבולון 57,702562356,31.9087899,34.992635,1323.5
1200,עמק זבולון 59,702562360,31.9087899,34.992635,1386.75
1200,אלמוגן 14,702562367,31.9013102,35.0107553,713.75
1200,עמק זבולון 61,702562368,31.9061249,34.9991061,1289
1200,עמק זבולון 16,702562377,31.9085139,34.994299,1124.5
1200,עמק זבולון 18,702562382,31.9087899,34.992635,1123.75
1200,אלמוגן 12,702562388,31.9017529,35.012166,683.5
1200,אלמוגן 19,702562395,31.9003532,35.011456,1089.5
1200,עמק זבולון 20,702562399,31.904232,35.0006615,1109.5
1200,אלמוגן 21,702562404,31.9020043,35.01268090000001,1107
1200,עמק זבולון 22,702562405,31.9072073,34.9986418,1117.5
1200,נחל זוהר 20,702562452,31.8928059,35.0099055,541.5
1200,זכריה הנביא 6,702562520,31.9102948,35.0136666,3150
1200,זכריה הנביא 4,702562528,31.9110178,35.0130409,3297
1200,כיכר עמוס הנביא 20,702562538,31.9142451,35.0029383,3256.25
1200,כיכר עמוס הנביא 22,702562550,31.9145051,35.0022465,3124.25
1200,כיכר עמוס הנביא 18,702562561,31.9142451,35.0029383,2336.75
1200,כיכר עמוס הנביא 4,702562572,31.9142451,35.0029383,2861.25
1200,כיכר עמוס הנביא 6,702562577,31.915057,35.0029124,2863
1200,כיכר עמוס הנביא 8,702562587,31.9150085,35.00208900000001,3305
1200,עמק זבולון 14,702562714,31.906974,34.99749600000001,1185.75
1200,אלמוגן 23,702562715,31.9009069,35.0103956,1120.5
1200,עמק זבולון 31,702562718,31.902347,35.0002958,1257.75
1200,אלמוגן 25,702562722,31.9002573,35.0109617,1108.75
1200,עמק זבולון 29,702562725,31.9087647,34.9936713,1348.25
1200,אלמוגן 35,702562730,31.9006872,35.0107187,1126.5
1200,עמק זבולון 27,702562734,31.9087647,34.9936713,1502
1200,אלמוגן 41,702562737,31.9020068,35.012431,1115.75
1200,עמק זבולון 25,702562741,31.9068797,34.9978221,1231
1200,אלמוגן 47,702562746,31.9002573,35.0109617,1124
1200,עמק זבולון 23,702562749,31.9085767,34.9971596,1188.75
1200,עמק זבולון 9,702562756,31.9017679,35.0007498,1083.5
1200,אלמוגן 53,702562757,31.9014905,35.0110884,1134
1200,עמק זבולון 7,702562762,31.9015426,35.001022,1073
1200,אלמוגן 18,702562766,31.9003532,35.011456,1088
1200,עמק זבולון 11,702562769,31.9020537,35.0004827,1080
1200,אלמוגן 16,702562774,31.900291,35.011385,800.25
1200,עמק זבולון 13,702562776,31.9055304,34.998656,1120.25
1200,אלמוגן 10,702562784,31.9031851,35.014023,590.75
1200,עמק זבולון 15,702562786,31.90788,34.99637999999999,1106.25
1200,אלמוגן 8,702562795,31.9023233,35.0132908,613.75
1200,אלמוגן 6,702562802,31.9024329,35.0135554,602
1200,אלמוגן 4,702563113,31.90258159999999,35.0137191,613.25
1200,עמק זבולון 4,702563184,31.9036627,35.001954,2991
1200,לוי 17,702563199,31.8883529,35.0091644,1067.75
1200,לוי 15,702563207,31.8883529,35.0091644,963.75
1200,חטיבת גולני 22,702563512,31.9110683,34.9999579,1579
1200,לוי 13,702563515,31.8883529,35.0091644,1209
1200,חטיבת גולני 15,702563522,31.9116228,34.9991675,1052.25
1200,לוי 11,702563528,31.887668,35.0095137,1196.25
1200,חטיבת גולני 18,702563531,31.9116228,34.9991675,964
1200,לוי 9,702563536,31.8874072,35.0095998,1253.25
1200,לוי 7,702563547,31.8871409,35.0098065,1003
1200,חטיבת גולני 26,702563553,31.9116698,34.9993408,928.5
1200,לוי 5,702563555,31.88685,35.0099617,1135.5
1200,חטיבת גולני 28,702563562,31.9116698,34.9993408,867.25
1200,לוי 3,702563565,31.88659899999999,35.0099199,1108.75
1200,חטיבת גולני 4,702563567,31.9092648,35.002432,1461.5
1200,אלמוגן 36,702563571,31.9003532,35.011456,611.75
1200,חטיבת גולני 2,702563575,31.9090564,35.0027105,1566.25
1200,אלמוגן 38,702563576,31.9003532,35.011456,821.5
1200,אלמוגן 22,702563585,31.9017218,35.0112847,1213.25
1200,חטיבת גולני 29,702563593,31.9116698,34.9993408,954
1200,אלמוגן 32,702563594,31.9016295,35.0118361,1120.5
1200,שרה אמנו 86,702563595,31.8797595,35.0084609,1344.75
1200,חטיבת גולני 27,702563601,31.9116698,34.9993408,997
1200,אלמוגן 30,702563604,31.9029983,35.014139900000004,1066.25
1200,חטיבת גולני 25,702563608,31.9116698,34.9993408,928.5
1200,נחל ציפורי 21,702563631,31.8958582,35.0061197,1203
1200,נחל ציפורי 23,702563637,31.8958582,35.0061197,1169.75
1200,נחל ציפורי 19,702563644,31.8951152,35.0043633,1296.5
1200,תמוז 10,702563662,31.9171086,35.0096741,1393.25
1200,תמוז 8,702563670,31.917185,35.009258,1522.5
1200,תמוז 6,702563674,31.917367,35.009054,1519.5
1200,תמוז 4,702563683,31.917535,35.008894,1527.5
1200,תמוז 4,702563691,31.917535,35.008894,1527.5
1200,אסתר המלכה 36,702563762,31.8835167,35.0119842,1149.5
1200,אסתר המלכה 34,702563777,31.88354069999999,35.010439,1085.5
1200,אסתר המלכה 32,702563787,31.8842455,35.0084357,1100.25
1200,אסתר המלכה 30,702563798,31.8849241,35.0088493,1074.25
1200,אלמוגן 28,702563916,31.9002573,35.0109617,1068
1200,חטיבת גולני 23,702563919,31.9116698,34.9993408,919.25
1200,חטיבת גולני 21,702563926,31.9099208,35.0014804,931.25
1200,אלמוגן 20,702563930,31.9031141,35.0140783,1074.75
1200,אלמוגן 26,702563932,31.9002573,35.0109617,1091.5
1200,חטיבת גולני 19,702563937,31.9116228,34.9991675,1065.25
1200,אלמוגן 24,702563943,31.9002573,35.0109617,1178
1200,חטיבת גולני 17,702563948,31.9116228,34.9991675,790
1200,חטיבת גולני 20,702563956,31.9090564,35.0027105,1556.75
1200,אלמוגן 2,702563957,31.9031141,35.0140783,1438.75
1200,חטיבת גולני 8,702563967,31.9095524,35.0017507,889.75
1200,חטיבת גולני 10,702563976,31.9088001,35.002575,784
1200,חטיבת גולני 12,702563985,31.9109677,34.9998761,852
1200,חטיבת גולני 14,702563994,31.9116228,34.9991675,1300.25
1200,תמוז 11,702564026,31.917255,35.010586000000004,1094.75
1200,תמוז 13,702564038,31.9170948,35.0108102,1138.75
1200,תמוז 15,702564048,31.9170948,35.0108102,1122.5
1200,תמוז 17,702564062,31.9170948,35.0108102,918.5
1200,תמוז 3,702564069,31.9172069,35.0097657,1189.75
1200,תמוז 5,702564078,31.91716,35.009902,1310.5
1200,תמוז 7,702564087,31.917107,35.010135,1321
1200,תמוז 9,702564094,31.91712099999999,35.010329,1226.5
1200,תמוז 16,702564104,31.9170948,35.0108102,1563.75
1200,חטיבת גולני 1,702564318,31.9088001,35.002575,908.5
1200,חטיבת גולני 3,702564328,31.9089305,35.0024239,974.75
1200,חטיבת גולני 5,702564337,31.9090071,35.00228329999999,895.25
1200,חטיבת גולני 7,702564348,31.9091323,35.0021423,893.75
1200,ציפורנית 5,702564408,31.9064546,35.0153028,1217
1200,תמוז 18,702564411,31.9170948,35.0108102,1542.75
1200,תמוז 20,702564427,31.917743,35.008757,1444.5
1200,תמוז 6,702564444,31.917367,35.009054,1519.5
1200,תמוז 8,702564453,31.917185,35.009258,1522.5
1200,תמוז 10,702564465,31.9171086,35.0096741,1393.25
1200,שבט 27,702564473,31.9145922,35.0128344,884.25
1200,שבט 29,702564482,31.9145922,35.0128344,876.25
1200,שבט 23,702564499,31.9139959,35.0114415,1162.25
1200,שבט 21,702564507,31.9129479,35.0123299,1057.25
1200,שבט 17,702564713,31.9147026,35.0124992,1063
1200,שבט 15,702564724,31.9147026,35.0124992,1027.5
1200,ציפורנית 7,702564818,31.9062996,35.0150157,1262.25
1200,ציפורנית 9,702564827,31.9062607,35.0147759,1288.75
1200,ציפורנית 11,702564836,31.905943099999998,35.0144945,1256.25
1200,ציפורנית 12,702564843,31.9055437,35.0142446,1241
1200,חטיבת גולני 9,702564851,31.9094005,35.0017566,2752.25
1200,ציפורנית 14,702564852,31.9055437,35.0142446,1043
1200,ציפורנית 6,702564861,31.9068077,35.015345,1444.25
1200,ציפורנית 10,702564877,31.9072251,35.0157281,1470.75
1200,ציפורנית 8,702564884,31.9064307,35.0148973,1431
1200,שבט 11,702565162,31.9119982,35.0136025,997.5
1200,שבט 9,702565170,31.9118255,35.01365500000001,1040.75
1200,שבט 5,702565176,31.9115748,35.0137431,1009.25
1200,חטיבת אלכסנדרוני 4,702565253,31.9095873,35.0024584,882.25
1200,חטיבת אלכסנדרוני 6,702565261,31.9094332,35.0022308,1363.5
1200,כרכום 13,702565263,31.9054157,35.0126748,2096.25
1200,חטיבת אלכסנדרוני 1,702565276,31.9095978,35.0027478,1219.25
1200,כרכום 15,702565281,31.9054157,35.0126748,3186.75
1200,חטיבת אלכסנדרוני 3,702565283,31.9095111,35.0026264,1219.25
1200,כרכום 18,702565292,31.9054157,35.0126748,4387.25
1200,כרכום 16,702565301,31.9054157,35.0126748,4387.25
1200,חטיבת אלכסנדרוני 2,702565302,31.9097918,35.0026179,1201.75
1200,שרה אמנו 140,702565305,31.8789579,35.0074605,2225
1200,כרכום 14,702565610,31.9054157,35.0126748,3913.25
1200,שרה אמנו 138,702565614,31.8811338,35.0071961,2268.5
1200,כרכום 12,702565615,31.9054157,35.0126748,3913.25
1200,שרה אמנו 136,702565621,31.8811338,35.0071961,2235
1200,הנביאים 20,702565623,31.9101441,35.009626,1181.75
1200,הנביאים 18,702565625,31.913433,35.004282,2147.5
1200,כרכום 10,702565627,31.90776039999999,35.0143574,1678.25
1200,הנביאים 16,702565632,31.913433,35.004282,2147.5
1200,כרכום 8,702565636,31.9070519,35.0136105,1575.75
1200,שרה אמנו 132,702565637,31.8826358,35.0031713,1931.25
1200,שרה אמנו 130,702565644,31.8796657,35.0087864,1800.5
1200,כרכום 6,702565647,31.9072502,35.0137246,1626.25
1200,הנביאים 14,702565648,31.913433,35.004282,2081.25
1200,כרכום 4,702565654,31.9075371,35.0139878,1673.5
1200,שרה אמנו 94,702565655,31.8797446,35.0066104,2387.5
1200,הנביאים 12,702565658,31.9122319,35.006447,2081.25
1200,הנביאים 37,702565662,31.913433,35.004282,802
1200,שרה אמנו 92,702565663,31.8798316,35.0089791,2232
1200,כרכום 2,702565664,31.9078341,35.0142341,1735
1200,הנביאים 35,702565671,31.913433,35.004282,852.5
1200,שרה אמנו 90,702565672,31.8820353,35.0101604,1366.75
1200,כרכום 11,702565673,31.9062399,35.0131321,1773.5
1200,הנביאים 39,702565679,31.913433,35.004282,961
1200,כרכום 9,702565680,31.9065443,35.0133668,1732.5
1200,שרה אמנו 84,702565681,31.8803087,35.0091253,2081.5
1200,שרה אמנו 82,702565688,31.8809051,35.0099572,2270.75
1200,הנביאים 8,702565689,31.9110136,35.0092748,1827
1200,כרכום 7,702565690,31.9068369,35.0136077,1786
1200,כרכום 5,702565701,31.9071366,35.0138401,1806.5
1200,שבט 6,702565818,31.912148,35.0139199,1508.5
1200,שבט 4,702565825,31.9118665,35.0140038,1643
1200,שבט 2,702565834,31.9116228,35.0140542,2383.5
1200,שבט 16,702565855,31.9147026,35.0124992,1638
1200,שבט 18,702565866,31.9147026,35.0124992,1610.75
1200,שבט 12,702565877,31.9126096,35.0129486,1712.5
1200,שבט 14,702565887,31.9141997,35.0114018,1606.75
1200,שבט 8,702565897,31.91241699999999,35.0137521,1676.25
1200,שבט 10,702565905,31.9113612,35.01385,1623.5
1200,הנביאים 10,702565911,31.9108092,35.0094612,1827
1200,כרכום 3,702565915,31.907448,35.0140983,1786.5
1200,הנביאים 6,702565918,31.9108537,35.009642,1026
1200,שרה אמנו 110,702565920,31.8815547,35.0103423,1252.5
1200,הנביאים 40,702565929,31.9105118,35.0096195,996.25
1200,שרה אמנו 108,702565930,31.8811338,35.0071961,1289.25
1200,שרה אמנו 98,702565936,31.8822961,35.0032011,1133.75
1200,הנביאים 38,702565937,31.913433,35.004282,1691.25
1200,הנביאים 36,702565946,31.913433,35.004282,1601.25
1200,שרה אמנו 100,702565949,31.8830572,35.0101417,1138.25
1200,שרה אמנו 102,702565959,31.8826358,35.0031713,1276
1200,הנביאים 34,702565963,31.913433,35.004282,1489.25
1200,שרה אמנו 104,702565971,31.8811338,35.0071961,1279
1200,הנביאים 32,702565982,31.9121857,35.0057831,1489
1200,הנביאים 28,702565995,31.9134228,35.0044569,1734.25
1200,הנביאים 30,702566005,31.9110408,35.0092311,1280.5
1200,שבט 43,702566213,31.9141473,35.0116338,2189
1200,שבט 45,702566222,31.9145922,35.0128344,2153.5
1200,הנביאים 5,702566327,31.9110871,35.0085131,1162
1200,הנביאים 9,702566348,31.9112455,35.0079062,1422.5
1200,הנביאים 13,702566357,31.9129054,35.0049419,1381.5
1200,הנביאים 17,702566370,31.913433,35.004282,1187.75
1200,הנביאים 21,702566380,31.9112668,35.0089277,859
1200,הנביאים 19,702566395,31.913433,35.004282,1009.5
1200,הנביאים 15,702566402,31.913433,35.004282,1216.5
1200,שבט 47,702566527,31.9145922,35.0128344,1093
1200,שבט 49,702566536,31.9145922,35.0128344,1093
1200,שבט 1,702566544,31.9129479,35.0123299,1286.75
1200,עמק יזרעאל 1,702566550,31.8987982,35.017481600000004,550.75
1200,שבט 40,702566553,31.911864,35.0139914,897.75
1200,עמק יזרעאל 3,702566556,31.8986222,35.0173347,664
1200,עמק יזרעאל 5,702566562,31.898476,35.0172639,664
1200,שבט 42,702566563,31.9133244,35.0118862,1039.5
1200,עמק יזרעאל 8,702566571,31.8972206,35.01553,712
1200,שבט 44,702566572,31.9129479,35.0123299,950.25
1200,שבט 41,702566587,31.9127925,35.0129154,1855
1200,שבט 39,702566594,31.9147026,35.0124992,2186.25
1200,שבט 37,702566597,31.9147026,35.0124992,2304
1200,עמק יזרעאל 9,702566598,31.897984,35.0170411,1424.25
1200,שבט 35,702566605,31.9147026,35.0124992,1879.75
1200,הנביאים 11,702566710,31.911334,35.0076031,1329.5
1200,הנביאים 7,702566716,31.9111573,35.0082137,1456.5
1200,הנביאים 27,702566726,31.9134228,35.0044569,872
1200,נחל פארן 24,702566727,31.8948766,35.0169417,800.75
1200,הנביאים 29,702566739,31.9134228,35.0044569,1067.75
1200,נחל פארן 26,702566741,31.8948766,35.0169417,784.75
1200,הנביאים 31,702566743,31.911446,35.0073063,782.75
1200,נחל פארן 28,702566749,31.8948766,35.0169417,774.25
1200,נחל פארן 6,702566759,31.8947827,35.0207381,742.25
1200,נחל פארן 8,702566765,31.8949488,35.0204054,738.5
1200,נחל פארן 10,702566779,31.8952266,35.0194478,822.25
1200,הנביאים 33,702566805,31.9129562,35.004789100000004,891.5
1200,שרה אמנו 65,702566808,31.8800895,35.0088381,2247.75
1200,עמק יזרעאל 15,702566909,31.8970646,35.0170837,1186.5
1200,שבט 33,702566913,31.913213,35.011294,2050
1200,עמק יזרעאל 13,702566917,31.8970646,35.0170837,1549.25
1200,עמק יזרעאל 11,702566922,31.8976753,35.0169137,1366.25
1200,שבט 31,702566924,31.9121477,35.013539,2090.75
1200,שבט 24,702566943,31.9144169,35.0125607,1354.75
1200,שבט 38,702566954,31.9147026,35.0124992,1664.5
1200,שבט 26,702566962,31.9145922,35.0128344,1857.25
1200,קיפודן 24,702566967,31.9045609,35.0080162,2099.75
1200,שבט 28,702566972,31.9145922,35.0128344,1998.25
1200,קיפודן 14,702566975,31.9044386,35.008267,57.25
1200,קיפודן 12,702566982,31.9043061,35.0088037,1387.5
1200,שבט 30,702566983,31.91146809999999,35.0137604,1888
1200,שבט 32,702566993,31.91267989999999,35.0127618,1572.75
1200,קיפודן 7,702566998,31.9032931,35.0114719,1495.75
1200,שבט 34,702566999,31.914403,35.01164,1901.5
1200,שרה אמנו 73,702567017,31.8793115,35.0083805,3201
1200,שרה אמנו 69,702567028,31.8802287,35.0069467,2119.5
1200,יהודה 105,702567037,31.8905426,35.0046031,1136.5
1200,שרה אמנו 67,702567040,31.8795413,35.00819560000001,2348.25
1200,יהודה 103,702567079,31.8905426,35.0046031,954
1200,יהודה 99,702567087,31.891241,35.0038163,1077
1200,יהודה 95,702567103,31.8896895,35.0020832,1087
1200,קיפודן 3,702567310,31.9034923,35.0123238,1669.75
1200,שבט 36,702567312,31.9147026,35.0124992,1901.5
1200,קיפודן 15,702567324,31.9044386,35.008267,1387.5
1200,קיפודן 13,702567329,31.9044386,35.008267,1668.5
1200,סיון 17,702567331,31.9191208,35.0049575,1369.75
1200,סיון 15,702567340,31.9191208,35.0049575,1034
1200,קיפודן 11,702567341,31.9033734,35.0105263,1638.75
1200,סיון 13,702567347,31.9188126,35.0042178,901.75
1200,קיפודן 9,702567349,31.9031223,35.0111491,1723.25
1200,סיון 7,702567356,31.9168718,35.0047826,1042.75
1200,קיפודן 26,702567364,31.9045609,35.0080162,1403
1200,סיון 5,702567366,31.9167145,35.0047775,949
1200,סיון 3,702567374,31.9165436,35.0048461,929.75
1200,קיפודן 6,702567391,31.9034854,35.0115951,1724
1200,קיפודן 8,702567397,31.9033733,35.0115267,1466
1200,קיפודן 10,702567404,31.9038354,35.0125261,1668.5
1200,יהודה 93,702567413,31.888121,35.002072,1274.5
1200,יהודה 97,702567418,31.8912667,35.0020282,1015.75
1200,יהודה 101,702567428,31.8909956,35.0039843,999.75
1200,סיון 21,702567710,31.9180938,35.0045963,803
1200,קיפודן 18,702567719,31.9044386,35.008267,2069.5
1200,סיון 23,702567720,31.9180936,35.0045961,757.5
1200,סיון 25,702567727,31.9180936,35.0045961,994
1200,קיפודן 16,702567729,31.9044386,35.008267,2069.5
1200,קיפודן 5,702567740,31.9034079,35.0120469,1612.75
1200,סיון 27,702567745,31.9180936,35.0045961,994
1200,סיון 29,702567758,31.9180936,35.0045961,1094
1200,קיפודן 23,702567759,31.9045609,35.0080162,1403
1200,סיון 31,702567766,31.9174096,35.0043492,891.25
1200,סיון 33,702567776,31.9188063,35.0044458,891.25
1200,קיפודן 30,702567786,31.90349209999999,35.0123239,3152
1200,סיון 35,702567788,31.9191208,35.0049575,1012.75
1200,קיפודן 28,702567800,31.9045609,35.0080162,1621.75
1200,שרה אמנו 33,702567813,31.8795249,35.0085643,2213.75
1200,שרה אמנו 35,702567823,31.8803442,35.0067156,2365.25
1200,שרה אמנו 31,702567833,31.881312,35.010335,2213.75
